,0
6355,RRP1B
6356,UPF1
6357,UBE2O
6358,HADH
6359,POM121
6360,VPS25
6361,AC007384.1
6362,EMC1
6363,KCNA3
6364,PRKCD
6365,FBXL6
6366,METTL17
6367,TFDP1
6368,ACAT2
6369,AAAS
6370,TIMM50
6371,BTK
6372,KDM1A
6373,AP1B1
6374,PPP6C
6375,GM2A
6376,PRCC
6377,VRK1
6378,MTX1
6379,IMPDH1
6380,DOK3
6381,PDF
6382,ALG1
6383,SRCAP
6384,GSK3A
6385,INTS11
6386,LIG1
6387,CBWD2
6388,SREBF2
6389,MCM3
6390,ATXN2L
6391,SCFD2
6392,CKAP5
6393,CARS2
6394,AC011481.1
6395,PHYKPL
6396,CNPY3
6397,NFYC
6398,MAD2L2
6399,PAICS
6400,RAVER1
6401,UBL7
6402,WBP1
6403,SLC35B2
6404,RNGTT
6405,HAUS4
6406,SKIV2L
6407,RRP7A
6408,R3HDM1
6409,RANBP9
6410,MAD2L1
6411,NCOA4
6412,HMBS
6413,CLASP2
6414,FDFT1
6415,INSIG1
6416,HLA-H
6417,MYBBP1A
6418,E2F4
6419,MFSD12
6420,HDHD5
6421,LRPPRC
6422,MRPS24
6423,IGLV1-40
6424,COX16
6425,ELAC2
6426,SHCBP1
6427,AC011603.2
6428,NCAPD2
6429,NELFB
6430,ALG8
6431,CLPB
6432,UCK2
6433,TK1
6434,DEF6
6435,SDR39U1
6436,SAE1
6437,CDK17
6438,FPGS
6439,ELL
6440,ATF6B
6441,PKMYT1
6442,PHGDH
6443,IFRD2
6444,LRR1
6445,DNPEP
6446,CHERP
6447,C19orf48
6448,PTTG1
6449,NSD2
6450,CIZ1
6451,MYO1D
6452,GTF3C2
6453,MTOR
6454,MDN1
6455,DHX30
6456,BOLA2-SMG1P6
6457,THOC6
6458,PHF5A
6459,FARSB
6460,RERE
6461,MTHFD1
6462,CENPW
6463,FN3KRP
6464,IGSF8
6465,SMOX
6466,GDI1
6467,INO80E
6468,THOP1
6469,RBM15B
6470,TOMM70
6471,ZWINT
6472,CENPU
6473,MFSD14A
6474,TRMT1
6475,CHAF1A
6476,NAGA
6477,SMPD4
6478,IGLV1-47
6479,FOXK2
6480,CDK5RAP1
6481,CAD
6482,MRPL38
6483,ZMYND19
6484,AGGF1
6485,MCM2
6486,ATP6V1A
6487,HSPBP1
6488,PELP1
6489,GSS
6490,DDX56
6491,PEF1
6492,RELL1
6493,FAHD2A
6494,PPP5C
6495,SPAG5
6496,CTBS
6497,USP4
6498,NEK9
6499,MRPL46
6500,NUDT3
6501,TOX
6502,AL133415.1
6503,NCAPD3
6504,MED16
6505,NSUN2
6506,CSE1L
6507,GBA
6508,SLC25A23
6509,GPHN
6510,CHTF18
6511,PCIF1
6512,ATAD3A
6513,SYMPK
6514,RPA1
6515,EXOSC5
6516,LYN
6517,BICD1
6518,MAP4K1
6519,UBR4
6520,USP38
6521,WDR77
6522,UBE2T
6523,PLAA
6524,LMNB1
6525,OSGEP
6526,RFTN1
6527,COTL1
6528,EIF4EBP1
6529,LRRC47
6530,MED30
6531,MAP2K1
6532,AIMP2
6533,TCF12
6534,ZNF639
6535,DIAPH3
6536,INTS8
6537,COASY
6538,SLC25A32
6539,ARHGAP15
6540,GOT2
6541,ILVBL
6542,INCENP
6543,CDC25B
6544,POLD1
6545,TBL3
6546,TMEM184B
6547,NADK
6548,SCAF1
6549,ITGA6
6550,ARHGAP4
6551,B4GALT2
6552,HIST1H1B
6553,IL15RA
6554,STK24
6555,CCR2
6556,DONSON
6557,SEC24C
6558,CDK5RAP2
6559,AGFG1
6560,CD19
6561,MVP
6562,GTF3C5
6563,HIRIP3
6564,DLD
6565,TCF19
6566,NSUN5
6567,HELLS
6568,PMS1
6569,TROAP
6570,MTHFD1L
6571,KIFC1
6572,RUFY1
6573,MYO9B
6574,POLD4
6575,CUL4A
6576,NDC1
6577,HIST1H3C
6578,CDK5RAP3
6579,DHFR
6580,GSR
6581,SF3B3
6582,PCNT
6583,GINS2
6584,FASN
6585,DSN1
6586,SARS2
6587,NUP107
6588,CDT1
6589,KLHDC3
6590,SNX25
6591,MDC1
6592,KEAP1
6593,TNPO3
6594,PI4KA
6595,YLPM1
6596,GCN1
6597,VAC14
6598,SIPA1L3
6599,DUS3L
6600,C20orf27
6601,PREX1
6602,EEFSEC
6603,NUP214
6604,NUP205
6605,VPS26B
6606,TTC7A
6607,VARS2
6608,HDGFL2
6609,XRCC1
6610,TRMT2A
6611,MCM3AP
6612,PAG1
6613,JAK3
6614,DPP3
6615,CPSF7
6616,C16orf58
6617,EHMT2
6618,COQ8A
6619,TRIP13
6620,SLC4A2
6621,FASTKD1
6622,DTL
6623,NCAPH
6624,CEP250
6625,RABEPK
6626,IGLL5
6627,INTS1
6628,NUP133
6629,MCOLN1
6630,DRG2
6631,YDJC
6632,ANAPC2
6633,SMG9
6634,DYM
6635,LONP1
6636,UBQLN4
6637,REEP4
6638,WDR5
6639,RNF40
6640,SUPT7L
6641,XAB2
6642,TRAF7
6643,BX571818.1
6644,CDCA3
6645,PREP
6646,ITFG2
6647,DCAF15
6648,RABGGTA
6649,P3H1
6650,BSCL2
6651,IGLV2-14
6652,MMS19
6653,PBX2
6654,HIST1H2AI
6655,RAPGEF6
6656,TMPO-AS1
6657,PPP1R11
6658,DCAF12
6659,GLB1
6660,SELENOO
6661,UBALD1
6662,CDCA7L
6663,ATP6V1B2
6664,AC022400.8
6665,CCNA2
6666,DOT1L
6667,RMND5B
6668,BRAT1
6669,MED24
6670,MTRR
6671,XPO4
6672,IGHV1-46
6673,SLC19A1
6674,HS2ST1
6675,TBC1D7
6676,ZNF598
6677,RAD50
6678,LRWD1
6679,ASF1A
6680,KIAA0100
6681,SWAP70
6682,UTY
6683,CDC45
6684,KATNB1
6685,NDUFV2P1
6686,ASF1B
6687,RBM10
6688,NSMAF
6689,CHMP7
6690,GSK3B
6691,RCOR1
6692,PLEKHF2
6693,MIOS
6694,PIK3R5
6695,DGAT1
6696,ABHD10
6697,NNT
6698,DDX19A
6699,GBA2
6700,THAP4
6701,SLC43A3
6702,KAT8
6703,HEXD
6704,CNOT11
6705,TAF6
6706,USF1
6707,TRAK1
6708,SEH1L
6709,CLK2
6710,TMEM8A
6711,LIG3
6712,CDK1
6713,TRAPPC12
6714,ARMC6
6715,LAMC1
6716,DEPDC1B
6717,SKP2
6718,BRCA1
6719,XPO5
6720,CERS6
6721,NUP160
6722,APEX2
6723,POC1A
6724,SBF1
6725,HIST1H3B
6726,CCNB2
6727,CPT2
6728,RHOT2
6729,ATAD3B
6730,RECQL4
6731,TACC3
6732,TBRG4
6733,TUBGCP3
6734,ACSL5
6735,NCAPG2
6736,PPRC1
6737,SCAP
6738,DDX11
6739,SNX19
6740,BTBD1
6741,LMBR1
6742,REPIN1
6743,ABCB7
6744,CENPP
6745,DHRS13
6746,EIF2B2
6747,FANCI
6748,SLC2A5
6749,MTA1
6750,VPS35L
6751,ARHGAP42
6752,DDX51
6753,RRP12
6754,WDR4
6755,CDC23
6756,EML3
6757,POLRMT
6758,MAGI3
6759,ZWILCH
6760,HPRT1
6761,SLC16A14
6762,RBM19
6763,DPH2
6764,DHX8
6765,ZNF592
6766,LIN54
6767,TARBP2
6768,PI4K2B
6769,VWA8
6770,UBIAD1
6771,CDK10
6772,RRP9
6773,HECTD4
6774,TYK2
6775,WDHD1
6776,WRNIP1
6777,RCCD1
6778,HGS
6779,CRKL
6780,VPS39
6781,WRAP53
6782,HEATR1
6783,MAN2C1
6784,MRPL10
6785,MRRF
6786,RCE1
6787,IGKV1-5
6788,MED25
6789,SMYD2
6790,NUP93
6791,MPND
6792,PPM1D
6793,FANCD2
6794,LRRC14
6795,APOO
6796,XPNPEP1
6797,CLIP4
6798,ORC5
6799,TMEM39B
6800,RACGAP1
6801,REPS1
6802,ACAD9
6803,NIT1
6804,SUZ12P1
6805,PML
6806,TDP1
6807,KDM4C
6808,ATR
6809,ALG6
6810,TMEM175
6811,DAPK3
6812,DHRS4
6813,CDCA5
6814,COG5
6815,SLC2A6
6816,ERCC3
6817,RCL1
6818,POLR1A
6819,RCOR3
6820,CCAR2
6821,TSC2
6822,PLA2G12A
6823,GFM2
6824,HJURP
6825,TMEM97
6826,DHCR7
6827,KIF15
6828,CLN6
6829,WDR75
6830,TPRA1
6831,MRM3
6832,TAF5
6833,RUNX1
6834,ASB1
6835,PRIM2
6836,CDC20
6837,ACOT8
6838,OIP5
6839,FBXW8
6840,ARHGAP27
6841,ARSB
6842,RHBDD2
6843,COP1
6844,VPS52
6845,NAPRT
6846,KRIT1
6847,NAT10
6848,KIF4A
6849,GINS4
6850,PTPN23
6851,UHRF1BP1
6852,GLMP
6853,SMG5
6854,IGHV6-1
6855,SFXN2
6856,APOBEC3B
6857,TKFC
6858,MIIP
6859,SBNO2
6860,FGD2
6861,NUP155
6862,E2F1
6863,SGO1
6864,RCC1
6865,C5orf51
6866,CPOX
6867,HIST1H3H
6868,EEF1AKNMT
6869,TRIB2
6870,TXNRD2
6871,IGKV3-20
6872,ARL6IP6
6873,MIXL1
6874,MSH2
6875,DHX37
6876,QPCTL
6877,CC2D1A
6878,PUDP
6879,HIP1R
6880,ATG4D
6881,ECT2
6882,GLE1
6883,SLC30A6
6884,SLC29A1
6885,UBAP1
6886,SP2
6887,CHEK2
6888,ACOT7
6889,SCAF8
6890,LMTK2
6891,CANT1
6892,MAU2
6893,MUL1
6894,KNSTRN
6895,TBCD
6896,ITPR3
6897,POLG
6898,BRPF3
6899,MECR
6900,POLL
6901,UHRF1BP1L
6902,IGLV3-21
6903,SNX8
6904,LIMK1
6905,CIAO3
6906,ZNF296
6907,HDHD3
6908,IGLV1-44
6909,PLK1
6910,ZW10
6911,TOP3A
6912,DDHD2
6913,SLC25A22
6914,WDR3
6915,NETO2
6916,CDCA2
6917,UBE2C
6918,NEDD1
6919,CENPA
6920,QRSL1
6921,FBRSL1
6922,IGHV4-59
6923,IGHV3-23
6924,IGHV3-7
6925,LMNA
6926,AHNAK
6927,RGCC
6928,S100A10
6929,CD44
6930,S100A11
6931,FNBP1
6932,CRIP1
6933,GAS5
6934,IGHA2
6935,TIMP1
6936,TNFRSF18
6937,SERPINB9
6938,RHOF
6939,MIR155HG
6940,FAM49A
6941,MOB3A
6942,CDKN1A
6943,AC011462.1
6944,EHD1
6945,ADGRE5
6946,RPS4Y1
6947,NINJ1
6948,DDX3Y
6949,BCL2
6950,TUBB2A
6951,KDM6B
6952,TNIP1
6953,RNASET2
6954,SLAMF1
6955,LRRFIP1
6956,GADD45B
6957,PRXL2C
6958,USP12
6959,RRAD
6960,RELB
6961,IFNGR2
6962,TNFRSF4
6963,MAP3K8
6964,KCNN4
6965,TMEM120B
6966,SPINK2
6967,S100A6
6968,PLA2G16
6969,HIVEP1
6970,LGALSL
6971,MIDN
6972,MYADM
6973,DUSP4
6974,CDC42SE1
6975,PNP
6976,FGL2
6977,NFKB1
6978,AC020916.1
6979,CLECL1
6980,GADD45A
6981,RAB11FIP1
6982,TRAF1
6983,PPP1R15B
6984,ZBTB7A
6985,HSPB1
6986,GRASP
6987,LGALS3
6988,TARSL2
6989,EHD4
6990,MGST3
6991,ZBTB43
6992,ZNF331
6993,PLEC
6994,AC026369.3
6995,SPAG9
6996,SH3BP5
6997,SPAG1
6998,PRR7
6999,NFE2L2
7000,RIPOR1
7001,AREG
7002,AL121944.1
7003,RALGDS
7004,ELK3
7005,FOSB
7006,TANK
7007,ZFAS1
7008,RN7SL2
7009,C16orf54
7010,CHMP4B
7011,SOCS1
7012,ARID5A
7013,GALNT3
7014,HOMER3
7015,IFT57
7016,MAP2K3
7017,SERPINB1
7018,UBE2D1
7019,FLNA
7020,RARA
7021,TRAF4
7022,PMEPA1
7023,ANKRD33B
7024,PEA15
7025,ID1
7026,RAPGEF2
7027,AGO2
7028,SEMA7A
7029,IL27RA
7030,P4HA1
7031,NFKB2
7032,DDAH2
7033,CCL3
7034,TES
7035,EFHD2
7036,PHACTR1
7037,KCNQ1OT1
7038,EPB41L4A-AS1
7039,ARL4A
7040,CTSW
7041,STX2
7042,TNIP2
7043,BLK
7044,AC044849.1
7045,TNFAIP3
7046,ARHGAP5
7047,RYBP
7048,BCAR3
7049,ID3
7050,SPATS2L
7051,RASGEF1B
7052,AMD1
7053,IZUMO4
7054,UBE2Q2
7055,DYNLT1
7056,WHRN
7057,RAB21
7058,MAP7D1
7059,KIF3A
7060,ZNF165
7061,ZNF581
7062,DENND4A
7063,AC103591.3
7064,CBX6
7065,RNU2-63P
7066,IFFO2
7067,THAP2
7068,CYLD
7069,DAAM1
7070,CRYBG1
7071,LACTB
7072,TMX4
7073,LINC02384
7074,DNTTIP2
7075,GABARAPL1
7076,GLA
7077,DYNLT3
7078,ETV3
7079,RAB3IP
7080,S100A4
7081,JOSD1
7082,UBL3
7083,SKI
7084,EVA1B
7085,TIMP2
7086,CD69
7087,DAPP1
7088,FAM241A
7089,TUBA1A
7090,ANKRD37
7091,SLK
7092,MARCKSL1
7093,WNT10A
7094,KLF10
7095,ZHX2
7096,BNIP3
7097,FCGRT
7098,CARD19
7099,STX11
7100,NAMPT
7101,FCRLA
7102,YES1
7103,ATF3
7104,PHF20
7105,GPR183
7106,JMY
7107,YBX3
7108,LILRB1
7109,INSR
7110,CAMLG
7111,SKIL
7112,CYSTM1
7113,AD000864.1
7114,PPIL4
7115,ZNF267
7116,ESYT2
7117,CCL4
7118,DENND2C
7119,MIR22HG
7120,PARP14
7121,LINC02362
7122,CEBPB
7123,HIVEP2
7124,RRAGD
7125,SNHG7
7126,MAPK6
7127,CD40
7128,TLE3
7129,RASGRP3
7130,CHSY1
7131,TNFRSF13C
7132,NR3C1
7133,RFX1
7134,MED29
7135,NR4A1
7136,CCNH
7137,RUNX2
7138,FAM89B
7139,TRAF3
7140,PMAIP1
7141,RN7SL1
7142,TP53BP2
7143,CEBPG
7144,SERTAD1
7145,KDM5B
7146,KLHL21
7147,LRRC8C
7148,SAMSN1
7149,TCEAL3
7150,VAMP5
7151,HSPH1
7152,SLC16A3
7153,CDC42EP3
7154,PLEK
7155,ZBTB32
7156,CORO7
7157,BEX2
7158,SYNGR1
7159,GNA13
7160,TGIF2
7161,F2R
7162,CSRNP1
7163,ID2
7164,PAIP2B
7165,TIPARP
7166,P2RY10
7167,MYO5A
7168,HIST2H2AA4
7169,SYS1
7170,NFATC2
7171,ICAM1
7172,RF00003-7
7173,TWISTNB
7174,CFL2
7175,PERP
7176,PIK3CD-AS2
7177,RGS10
7178,ZBTB24
7179,AC016831.1
7180,PPTC7
7181,CSGALNACT2
7182,SUN1
7183,PRR34-AS1
7184,KIAA0232
7185,CTH
7186,NME4
7187,RAB8B
7188,HIPK1
7189,OTUD4
7190,RF00003-2
7191,RIC3
7192,MT1X
7193,ATP2B1-AS1
7194,RNF139
7195,GPR15
7196,KMT2E-AS1
7197,SCGB1A1
7198,SCGB3A1
7199,XIST
7200,CD9
7201,SFTPC
7202,RPL10P9
7203,MGST3
7204,TIMP1
7205,S100A6
7206,LY96
7207,SPINT2
7208,APOE
7209,MTND1P23
7210,AL450405.1
7211,LGALS3
7212,S100A11
7213,CCL18
7214,FCGRT
7215,CTHRC1
7216,APOC1
7217,RPL9P9
7218,BLVRB
7219,TNFRSF4
7220,SERPINB6
7221,EGR1
7222,SFTPA2
7223,IFI6
7224,TNFRSF18
7225,CST3
7226,SFTPB
7227,C1QB
7228,TIMP2
7229,SFTPA1
7230,SIGIRR
7231,BRI3
7232,SLPI
7233,MT2A
7234,AMPD1
7235,JSRP1
7236,HLA-DRA
7237,SCNN1B
7238,CTSB
7239,LMNA
7240,AHNAK
7241,TNFRSF18
7242,CDKN1A
7243,TNFRSF4
7244,MIR155HG
7245,BCL2
7246,RGCC
7247,SERPINB9
7248,GADD45B
7249,FOSB
7250,NR4A1
7251,S100A6
7252,S100A10
7253,RNASET2
7254,S100A4
7255,PPP1R15B
7256,CLECL1
7257,NINJ1
7258,AREG
7259,AC020916.1
7260,RAB11FIP1
7261,CD44
7262,ANKRD37
7263,MAP3K8
7264,CRIP1
7265,TIMP1
7266,DDX3Y
7267,FNBP1
7268,FAM49A
7269,MAP2K3
7270,IGHA2
7271,TNFAIP3
7272,ARHGAP5
7273,RRAD
7274,AMPD1
7275,PAIP2B
7276,RPS4Y1
7277,PHACTR1
7278,CD69
7279,TUBB2A
7280,MOB3A
7281,PLA2G16
7282,KDM6B
7283,SPATS2L
7284,ZNF331
7285,RARRES3
7286,S100A11
7287,GADD45A
7288,PDLIM3
7289,SLAMF1
7290,CCNH
7291,SLC22A17
7292,SIK1
7293,FGL2
7294,IGHM
7295,TTLL7
7296,MGST3
7297,SPINT2
7298,LGALS3
7299,MT-TV
7300,LY9
7301,RN7SL2
7302,KLF4
7303,MYADM
7304,CADPS2
7305,ARHGAP18
7306,PMEPA1
7307,TNIP1
7308,WHRN
7309,AC026369.3
7310,MLLT3
7311,TNFRSF13B
7312,RASGEF1B
7313,GRASP
7314,TANK
7315,AC103591.3
7316,KLHL6
7317,CTSW
7318,IL2RG
7319,AD000864.1
7320,RARA
7321,GNA13
7322,HOMER3
7323,SNN
7324,GABARAPL1
7325,CD1D
7326,DNAJB1
7327,RHOF
7328,PERP
7329,LGALSL
7330,FCRL2
7331,TWISTNB
7332,FBP1
7333,RRAGD
7334,P4HA1
7335,CD9
7336,CRYBG3
7337,TCEAL3
7338,ATF3
7339,FCGRT
7340,ARL2
7341,TMEM220
7342,CST3
7343,APOA1
7344,CYSTM1
7345,AIG1
7346,IZUMO4
7347,SPAG1
7348,AC016831.1
7349,CHSY1
7350,RNU2-63P
7351,BLK
7352,APOA4
7353,BMI1
7354,PEA15
7355,SOCS1
7356,TIMP2
7357,CCR10
7358,STX11
7359,NFKB1
7360,AL121944.1
7361,TCEAL4
7362,CD40
7363,TRAF4
7364,QPRT
7365,DEPTOR
7366,ESR2
7367,BEX2
7368,HSPB1
7369,CAPG
7370,ALDH2
7371,BNIP3
7372,KDM5B
7373,SERPINB6
7374,TBCEL
7375,RAB3IP
7376,HIVEP1
7377,CAMLG
7378,OSBPL3
7379,RIC3
7380,LINC02384
7381,MT-TS2
7382,WDR45B
7383,CFL2
7384,ARID5A
7385,ETV3
7386,SLC31A2
7387,SPINK2
7388,LTBP3
7389,LINC02362
7390,DUSP4
7391,UVRAG
7392,NR4A3
7393,C16orf54
7394,DUSP2
7395,ICAM1
7396,IFFO2
7397,CPQ
7398,BMP6
7399,KMT2E-AS1
7400,THAP2
7401,C16orf74
7402,KLF10
7403,ZNF581
7404,ARL4A
7405,MT-TP
7406,KCNQ1OT1
7407,SERPINB1
7408,HSPA1A
7409,WNT10A
7410,MERTK
7411,HIST2H2AA4
7412,ZDHHC18
7413,SDR42E2
7414,PIK3CD-AS2
7415,PRR34-AS1
7416,MYO5A
7417,TNFAIP2
7418,MYC
7419,DDIT3
7420,LMF1
7421,RF00003-7
7422,RUNX2
7423,SYS1
7424,PDE7A
7425,AC104699.1
7426,ITPRIPL2
7427,CCL3
7428,ARL5B
7429,NFKBIE
7430,RUFY3
7431,NRROS
7432,F2R
7433,ACP5
7434,STARD10
7435,CCSAP
7436,SMPDL3B
7437,LINC01781
7438,MT2A
7439,CXorf21
7440,GADD45B
7441,NR4A1
7442,AREG
7443,RNASET2
7444,TNFRSF18
7445,HSPA1B
7446,DNAJB1
7447,SPINT2
7448,ATF3
7449,CARMIL1
7450,GADD45A
7451,COCH
7452,ADAM28
7453,HLA-DOB
7454,RGS2
7455,SNORD3B-1
7456,CDKN1A
7457,TNFAIP2
7458,SERPINB9
7459,LSAMP
7460,PAIP2B
7461,HSPA1A
7462,LINC01480
7463,CADM1
7464,GRASP
7465,RASSF6
7466,AC058791.1
7467,STARD10
7468,PIP4K2A
7469,FCRLA
7470,QPRT
7471,ZNF331
7472,ARID5A
7473,CTSB
7474,SIK1
7475,DUSP2
7476,HSPB1
7477,PFKFB3
7478,AC109326.1
7479,IGLV3-1
7480,GNB3
7481,SLC16A3
7482,LY96
7483,NR4A2
7484,NR4A3
7485,FAM117A
7486,EGR1
7487,ETV5
7488,CERCAM
7489,NAGLU
7490,HIST1H2BD
7491,CCDC144B
7492,SYNGR1
7493,QPCT
7494,NCF4
7495,RF00003-10
7496,CYSLTR1
7497,RPL10P9
7498,MT1F
7499,SPINT1-AS1
7500,AMN
7501,BMI1
7502,PHACTR1
7503,EPS8L2
7504,ZBTB10
7505,AC103591.3
7506,TMEM220
7507,RASSF7
7508,TNFAIP3
7509,PGPEP1
7510,DCC
7511,AC025259.3
7512,IL5RA
7513,AC074212.1
7514,B4GALT7
7515,SYTL1
7516,CYREN
7517,SLC2A5
7518,CD44
7519,RPL3P4
7520,SMPDL3B
7521,SNHG12
7522,SLC7A7
7523,AC016831.5
7524,TUBB2A
7525,PRR34-AS1
7526,CST3
7527,ALOX5AP
7528,NME4
7529,LY9
7530,RF00003-7
7531,CCDC144A
7532,TOLLIP
7533,SCNN1B
7534,UNC93B1
7535,DHRS9
7536,AC012645.3
7537,SLC22A17
7538,SPINK2
7539,ING5
7540,ACP5
7541,TNFRSF4
7542,HIST2H2BE
7543,CTHRC1
7544,RNU5A-1
7545,P4HA1
7546,DNAAF1
7547,TOB1
7548,MAP3K1
7549,TP53I13
7550,SERTAD2
7551,AC012181.1
7552,MT-TP
7553,CHP1
7554,AC092069.1
7555,CCNH
7556,ABHD11
7557,SCAMP5
7558,IER3
7559,REPIN1
7560,LMF1
7561,EVI2A
7562,RAB3D
7563,HSD17B11
7564,PRPSAP2
7565,BLVRB
7566,UBXN6
7567,DEDD2
7568,RASGRP3
7569,AIM2
7570,TM7SF2
7571,HERC5
7572,KYAT3
7573,LGALS3
7574,LINC01781
7575,SYS1
7576,RABEP2
7577,COMMD7
7578,NAMPT
7579,GPR108
7580,IGHA2
7581,GPR160
7582,DDIT3
7583,CTSA
7584,POLD4
7585,TSPAN31
7586,XIST
7587,IGHA2
7588,SPINK2
7589,AC020916.1
7590,FOSB
7591,TIMP1
7592,ID3
7593,RNASET2
7594,CD44
7595,DNAJB1
7596,AREG
7597,RPL9P9
7598,MGST3
7599,GPR15
7600,HSPA1A
7601,HSPA1B
7602,TNFRSF18
7603,HSPB1
7604,LMNA
7605,MYADM
7606,LY96
7607,ID1
7608,CD69
7609,AC016831.5
7610,AHNAK
7611,HSPA6
7612,AC058791.1
7613,BAG3
7614,HSPH1
7615,EVI2B
7616,CTHRC1
7617,RGCC
7618,BCL2
7619,TSPYL2
7620,ATF3
7621,MIR29B2CHG
7622,IFT57
7623,S100A4
7624,RORA
7625,P2RY10
7626,PTPRC
7627,PAIP2B
7628,SPINT2
7629,CTSW
7630,VPREB3
7631,RASSF6
7632,SERPINB9
7633,GPR183
7634,ARL4A
7635,GLIPR1
7636,TMEM140
7637,IL2RG
7638,RPL10P9
7639,RUNX2
7640,TNFRSF4
7641,DDIT3
7642,EVI2A
7643,AL121944.1
7644,ZNF331
7645,AC044849.1
7646,TMX4
7647,C16orf54
7648,GADD45A
7649,IER5
7650,TTLL7
7651,STAT4
7652,FNBP1
7653,DNAJB4
7654,GABARAPL1
7655,DUSP2
7656,CLECL1
7657,SAMSN1
7658,CLEC2B
7659,LINC00513
7660,PNP
7661,LGALS3
7662,SKAP1
7663,ZFAND2A
7664,RASGEF1B
7665,FGL2
7666,SIGIRR
7667,TAGAP
7668,RGS2
7669,CYSLTR1
7670,DNAAF1
7671,PDE7A
7672,CD37
7673,IDS
7674,ARRDC3
7675,AL450405.1
7676,MIAT
7677,PRR34-AS1
7678,ODF2L
7679,CXorf21
7680,PLA2G16
7681,ADAM28
7682,BMP6
7683,TIPARP
7684,FAM129A
7685,HLA-DOB
7686,ARID5A
7687,AC073861.1
7688,FCRL2
7689,IFI6
7690,CDC42EP3
7691,STAP1
7692,TOB1
7693,U62317.4
7694,SERTAD1
7695,AC005261.1
7696,LINC01480
