,0
4776,USP9Y
4777,FCHSD2
4778,DAAM1
4779,GTF2H1
4780,RPL17
4781,SLC36A1
4782,ARIH1
4783,NISCH
4784,RALGAPA2
4785,MAFG
4786,EEF2K
4787,PELI1
4788,TMEM106A
4789,CTDSPL
4790,SYNE3
4791,LRIF1
4792,INSR
4793,RAB3IL1
4794,LUCAT1
4795,SORBS3
4796,SHE
4797,MAPK3
4798,C5AR2
4799,TNRC6B
4800,MCTP1
4801,FLI1
4802,MMP14
4803,FLCN
4804,EPB41L2
4805,TTL
4806,CCNT1
4807,OGDH
4808,AC104695.3
4809,FAM53B
4810,RYBP
4811,RASD1
4812,PHACTR4
4813,RN7SL1
4814,DCAF12
4815,ZNF358
4816,ZCCHC2
4817,HSPA1L
4818,CTTNBP2
4819,SNX13
4820,RIN2
4821,OTULINL
4822,FBLN5
4823,TBC1D16
4824,DIP2B
4825,PDE2A
4826,C16orf72
4827,PAX8-AS1
4828,DSTNP2
4829,TNFRSF11A
4830,ERN1
4831,AL356273.3
4832,THRA
4833,C2CD5
4834,AHSA1
4835,CHST15
4836,SLC16A7
4837,PDPK1
4838,SDC3
4839,LGI2
4840,EIF1AY
4841,MARCH6
4842,GATM
4843,CHD4
4844,DIPK2A
4845,ZFY
4846,TSPAN33
4847,RERE
4848,TET3
4849,GLMP
4850,PRSS23
4851,PXDC1
4852,CLIC2
4853,FTX
4854,SCARB1
4855,SPTBN1
4856,ANO6
4857,EIF4G3
4858,BAZ2B
4859,GPATCH2L
4860,CPNE2
4861,MDM4
4862,PIK3C2A
4863,SPRED1
4864,WBP1L
4865,CALCRL
4866,GNPDA1
4867,ICAM1
4868,NLK
4869,KDM3B
4870,RABGAP1
4871,MPDU1
4872,MTHFR
4873,BCL6
4874,CBX6
4875,SMCHD1
4876,LTBR
4877,ACSM5
4878,NXF1
4879,FAM91A1
4880,HELZ
4881,PHKB
4882,ZNF467
4883,EPN1
4884,ARHGAP6
4885,TRIM14
4886,GNG12
4887,PRSS36
4888,EMP2
4889,NSUN6
4890,RN7SL368P
4891,RCC1
4892,STAT6
4893,KCNQ1
4894,CARD8
4895,TXLNGY
4896,KIDINS220
4897,TET2
4898,CTDSP2
4899,PRCP
4900,BRAF
4901,RHBDF2
4902,CRYL1
4903,ARL4C
4904,C9orf72
4905,RGL2
4906,ARSB
4907,UBAP2L
4908,ARHGAP24
4909,ZCCHC24
4910,HIPK3
4911,SH3PXD2A
4912,INPP5D
4913,LRRC58
4914,LRRK2
4915,HEBP2
4916,NCOA2
4917,ADRB2
4918,RFX1
4919,NKRF
4920,INSIG1
4921,POLR2A
4922,CLEC12A
4923,ULK3
4924,AC008038.1
4925,IL27RA
4926,EDEM3
4927,DERA
4928,PFKFB3
4929,HFE
4930,NCOA1
4931,HGF
4932,PRKACB
4933,ERF
4934,PKNOX1
4935,AFF1
4936,DNAJB4
4937,EVA1B
4938,SLITRK4
4939,BCL3
4940,MS4A14
4941,ATP8B4
4942,ARHGEF12
4943,FRAT1
4944,ISG20L2
4945,ZFP91
4946,WASHC2A
4947,POU2F2
4948,ADCY7
4949,MT-TP
4950,ADNP
4951,AC109326.1
4952,RASGRP4
4953,GCNT1
4954,TLR5
4955,TLE4
4956,WDFY2
4957,ATF7IP
4958,ST6GAL1
4959,ZC3HAV1
4960,MBNL2
4961,STAG2
4962,MAVS
4963,KANSL1L
4964,BTBD2
4965,PIK3IP1
4966,AC090877.1
4967,ANKRD37
4968,CMTM3
4969,YPEL2
4970,SH3KBP1
4971,PPM1F
4972,FGD5-AS1
4973,PDCD4
4974,MGAT5
4975,ZSWIM6
4976,CTSF
4977,PICK1
4978,TNS3
4979,KIF13B
4980,HOMER3
4981,TBC1D5
4982,CUL4B
4983,GFRA2
4984,ABTB1
4985,ARID3A
4986,ARHGAP12
4987,SLC37A2
4988,KLHL15
4989,E2F3
4990,GALM
4991,TP53INP1
4992,NFATC2
4993,CREBBP
4994,ZNF644
4995,ARL5B
4996,SMARCA2
4997,SPOP
4998,SLC2A13
4999,IPMK
5000,ZKSCAN1
5001,SLC4A7
5002,MXI1
5003,SIRPB2
5004,PPP1R9B
5005,RNPC3
5006,NRROS
5007,MFHAS1
5008,POLR2J3-1
5009,AMDHD2
5010,ARMCX1
5011,HACD2
5012,IMPA2
5013,CERS6
5014,GOLIM4
5015,CTTNBP2NL
5016,MAP3K11
5017,SLC16A1
5018,TFPI
5019,TPD52L2
5020,FRG1CP
5021,JMY
5022,IER5L
5023,JOSD1
5024,DNAJC13
5025,NFAM1
5026,ROCK2
5027,METTL9
5028,AC016876.2
5029,ARNT
5030,PXN
5031,PURB
5032,TBC1D12
5033,POU2F1
5034,MEF2D
5035,NBPF9
5036,ETV5
5037,MEPCE
5038,APMAP
5039,RC3H1
5040,MKLN1
5041,GALNT2
5042,CLASP1
5043,NUDT4
5044,DYRK1A
5045,KIAA1109
5046,UVSSA
5047,ZMYND11
5048,LINC00963
5049,FNIP1
5050,DUSP5
5051,HIP1
5052,ALDH7A1
5053,PAK1
5054,AK3
5055,MTURN
5056,NFATC1
5057,PLEKHA2
5058,ATN1
5059,DEXI
5060,DSC2
5061,ZBTB7B
5062,DENND4B
5063,TCEAL9
5064,STAG1
5065,DIP2A
5066,GRAMD1A
5067,SOS1
5068,PUM2
5069,ANKRD44
5070,DUSP3
5071,MED13
5072,LATS2
5073,HDAC7
5074,RNF125
5075,MAN1C1
5076,C6orf48
5077,VPS37B
5078,MBD3
5079,DLEU2
5080,CERS2
5081,BNIP3
5082,PRRC2B
5083,KCTD20
5084,CHKA
5085,SERINC5
5086,EXOC4
5087,TRIOBP
5088,PDS5B
5089,SUPT5H
5090,REV3L
5091,HRH2
5092,ITPRIPL2
5093,LRRC8A
5094,RBM23
5095,HEATR5A
5096,PLPP3
5097,GIMAP6
5098,IKBKB
5099,PPP1R21
5100,SLC27A1
5101,TNRC18
5102,CHSY1
5103,JAK2
5104,NEK7
5105,AGO4
5106,FAM20A
5107,PTK2
5108,FAM111A
5109,KIAA0930
5110,PSIP1
5111,MEX3C
5112,LYL1
5113,MLLT6
5114,MANEA
5115,EPC2
5116,STK38
5117,GSK3A
5118,ARRDC2
5119,SYNE1
5120,ELF2
5121,PTAR1
5122,NUDT16
5123,PROS1
5124,CREB1
5125,PGM2L1
5126,GHDC
5127,PIP4P2
5128,CCDC149
5129,DUSP22
5130,SUN1
5131,DYNLL2
5132,NSL1
5133,ABCD4
5134,AC122718.1
5135,HBP1
5136,EFNB1
5137,KLHL21
5138,RPL13P12
5139,SPTSSA
5140,CCNYL1
5141,ATG4C
5142,FARP1
5143,LDLRAD4
5144,CALHM2
5145,PLXNB2
5146,ARHGAP1
5147,STX2
5148,PDXDC1
5149,MYO1C
5150,RRAS
5151,WWC2
5152,SAMD1
5153,DNMBP
5154,FZD1
5155,LCOR
5156,EVI5
5157,RALGAPA1
5158,FBXO33
5159,C5orf24
5160,RNASE2
5161,NRGN
5162,FER
5163,ZSCAN16-AS1
5164,PLK2
5165,PCMTD2
5166,ZADH2
5167,FRYL
5168,TOR4A
5169,ZC3H12C
5170,GIGYF1
5171,SATB1
5172,KAT2B
5173,Z83843.1
5174,PIP4P1
5175,SLC16A10
5176,NFE2L1
5177,APPL2
5178,PRKAR2B
5179,KIAA0100
5180,USP38
5181,CPEB3
5182,SNN
5183,SLC7A8
5184,CTBS
5185,DELE1
5186,DISC1
5187,CDK6
5188,CRIP1
5189,SCML1
5190,TNFRSF21
5191,TUBB2A
5192,VAV3
5193,NUP62
5194,AKAP10
5195,VPS13D
5196,GIMAP8
5197,JMJD6
5198,SERPINF1
5199,SNHG12
5200,C3orf62
5201,CNOT8
5202,IRF5
5203,PTDSS1
5204,CCDC117
5205,STARD8
5206,ING1
5207,BX284668.5
5208,GIMAP7
5209,RNF44
5210,DYRK2
5211,ZDHHC7
5212,RGS18
5213,PRRC2A
5214,TPRG1L
5215,PON2
5216,FOXO1
5217,MGAT4B
5218,CPEB2
5219,DENND4A
5220,NHLRC2
5221,FKBP4
5222,DGKD
5223,TMEM65
5224,RLF
5225,SLC38A7
5226,CLASP2
5227,WDR81
5228,HMBOX1
5229,CLCN3
5230,VCPIP1
5231,TTBK2
5232,SOS2
5233,ACSS1
5234,MEGF9
5235,UBE2Q1
5236,FAM126A
5237,SMAD5
5238,SIRT2
5239,CCDC14
5240,TRPM7
5241,CAMKK2
5242,RETREG2
5243,APC
5244,PLCL2
5245,BCL2L11
5246,SENP7
5247,CDK19
5248,OSBPL3
5249,CARM1
5250,PTPA
5251,BRD3
5252,CCDC186
5253,ZRANB1
5254,AL158152.1
5255,CASP10
5256,DENND1A
5257,MARF1
5258,CBX1
5259,AHSA2P
5260,KLF11
5261,AC005261.1
5262,ENOX2
5263,PARP8
5264,AGPAT5
5265,MAPRE2
5266,SLC48A1
5267,LCORL
5268,DNASE1L1
5269,RRAGC
5270,CLEC11A
5271,ZBTB44
5272,YTHDC2
5273,LINC00641
5274,HADH
5275,RPA1
5276,MTM1
5277,FADS3
5278,RAB12
5279,HHEX
5280,CCND2
5281,HLX
5282,PIKFYVE
5283,TSC1
5284,USP40
5285,UBXN7
5286,NPHP3
5287,RBM12
5288,TACC3
5289,TNF
5290,RNF103
5291,RFNG
5292,SLC49A4
5293,ARHGEF6
5294,AC141586.1
5295,NT5DC1
5296,PINK1
5297,WASHC2C
5298,ILF3-DT
5299,ATG7
5300,SLC2A4RG
5301,AP1M1
5302,CCDC170
5303,ADAP1
5304,NACC2
5305,AP5Z1
5306,GCLC
5307,CARHSP1
5308,SNHG1
5309,SH3GL1
5310,SCAMP1
5311,IRF2BPL
5312,PHTF2
5313,PPM1L
5314,ENGASE
5315,BLNK
5316,AGTPBP1
5317,NR2C2
5318,FAM168B
5319,MYO9A
5320,WDTC1
5321,PHF21A
5322,SMARCD2
5323,KIAA0319L
5324,METTL21A
5325,CMAHP
5326,NCKAP5L
5327,DNAJC14
5328,LACC1
5329,MFNG
5330,PCYOX1
5331,CHD3
5332,TLR6
5333,RCOR3
5334,RTN1
5335,APAF1
5336,SYNJ1
5337,SMPDL3A
5338,USP24
5339,CLOCK
5340,CENPBD1P1
5341,MIB1
5342,AHCTF1
5343,CARD6
5344,CBX5
5345,IFFO1
5346,CCNG2
5347,NNT
5348,COQ8A
5349,AZIN1-AS1
5350,PTER
5351,TRRAP
5352,ZNF431
5353,RPS6KB1
5354,ATXN7L3
5355,ARHGAP35
5356,PSD3
5357,IRAK4
5358,PMS1
5359,CDKN2AIP
5360,TMEM164
5361,LILRA6
5362,SMAD4
5363,CARD8-AS1
5364,RMND5A
5365,RAB11FIP2
5366,TANGO2
5367,TMEM245
5368,RIPK1
5369,ZSWIM8
5370,MTMR10
5371,GALNT7
5372,TBC1D4
5373,TMEM94
5374,ARHGEF40
5375,UBN2
5376,TUBGCP3
5377,PACS2
5378,NSUN4
5379,AGO1
5380,DHX40
5381,TMCC1
5382,ABI2
5383,ARID2
5384,SMCR8
5385,ARHGEF11
5386,LRRK1
5387,UBE4B
5388,PSMD9
5389,RBBP5
5390,RBM14
5391,HEATR3
5392,PCGF3
5393,ZNF280D
5394,CTSO
5395,FBXO38
5396,TMEM198B
5397,PIK3CD
5398,PDPR
5399,GTDC1
5400,PIEZO1
5401,MTMR12
5402,ADNP2
5403,HIVEP1
5404,USPL1
5405,KIFAP3
5406,RNF138
5407,RN7SL2
5408,MSL2
5409,RNF217
5410,TP53I11
5411,GSDME
5412,ATP10D
5413,CRTC2
5414,AL390728.6
5415,JADE2
5416,LRMP
5417,KIF13A
5418,IP6K1
5419,ZCCHC8
5420,KIAA0355
5421,FAM210A
5422,ARPIN
5423,ZBED5
5424,OPA3
5425,KNOP1
5426,HERC2
5427,NLN
5428,ABCC1
5429,TGFBRAP1
5430,TMEM170B
5431,TECPR1
5432,ABCD1
5433,AC008755.1
5434,TP53
5435,PBXIP1
5436,CNEP1R1
5437,NFATC3
5438,HYAL2
5439,UBXN2A
5440,FRG1HP
5441,KLHL28
5442,MYO15B
5443,TRPM2
5444,PTGER2
5445,WDR74
5446,ANKHD1
5447,FUT11
5448,KHDC4
5449,WDR70
5450,IRGQ
5451,MAP4K3
5452,VPS13B
5453,RPS6KA5
5454,TFDP2
5455,FAM168A
5456,SMYD4
5457,EPB41L1
5458,C15orf48
5459,TLR2
5460,IL1R2
5461,PID1
5462,IL1R1
5463,IL7R
5464,CXCL1
5465,RNF145
5466,MMP19
5467,TFPI
5468,SDC2
5469,PFKFB3
5470,IRAK2
5471,EREG
5472,MXD1
5473,RHOC
5474,ANPEP
5475,TNIP1
5476,DUSP5
5477,ADAM8
5478,IL18R1
5479,PDE4B
5480,SERPINB9
5481,BASP1
5482,ARL4C
5483,PIK3R5
5484,CXCL5
5485,CD300E
5486,ABCA1
5487,FAM129B
5488,G0S2
5489,SLAMF1
5490,IL4I1
5491,MTSS1
5492,AL390719.1
5493,EMP1
5494,TNFAIP8
5495,JARID2
5496,SLC16A10
5497,HIPK2
5498,GK
5499,SLC44A1
5500,SIPA1L1
5501,SLC39A8
5502,ENPP4
5503,BCAT1
5504,RGS1
5505,MT1X
5506,MAP4K4
5507,AC011529.1
5508,MRPS6
5509,SMOX
5510,SNX8
5511,CARD19
5512,GNA15
5513,USP12
5514,MMP9
5515,PELI1
5516,TRAF1
5517,SEMA6B
5518,DUSP4
5519,SLC7A11
5520,GNG5
5521,NDUFV2
5522,PSMA6
5523,MAPKAPK2
5524,VEGFA
5525,ARID5B
5526,ISG20
5527,GRAMD1A
5528,SLC11A2
5529,FTH1P8
5530,BIRC3
5531,CCR7
5532,KDM7A
5533,IL1RN
5534,FAM49A
5535,CYTIP
5536,SPHK1
5537,DOCK4
5538,ZC3H12A
5539,MAP3K20
5540,SDC4
5541,AKAP12
5542,ACSL3
5543,IL1RL1
5544,AC026470.1
5545,FURIN
5546,DGKA
5547,SLC36A4
5548,RNF19B
5549,IL2RG
5550,ZMIZ2
5551,PCNX1
5552,HLA-DQA2
5553,GNA12
5554,ALDOA
5555,TRIP10
5556,LUCAT1
5557,AGO2
5558,FAM126A
5559,RELB
5560,DOT1L
5561,PDGFB
5562,MAMLD1
5563,PTK2B
5564,CD93
5565,MB21D2
5566,SLC5A3
5567,CTTNBP2NL
5568,MYO1G
5569,RAB8B
5570,SMIM3
5571,HLA-DQA1
5572,MSANTD3
5573,MT1G
5574,TNFRSF18
5575,ZNF267
5576,PTGIR
5577,GJB2
5578,CTNNBL1
5579,MPZL1
5580,CD68
5581,RAPGEF1
5582,GADD45A
5583,RN7SL1
5584,AREG
5585,RPL10P9
5586,NECTIN2
5587,PAPSS2
5588,SLCO4A1
5589,ITGB8
5590,BCL3
5591,TES
5592,NFKB2
5593,MT1E
5594,TNFRSF4
5595,DDIT4
5596,FTH1P7
5597,PEA15
5598,GRAMD2B
5599,CCL20
5600,GPR132
5601,CST7
5602,SLC41A2
5603,RASSF2
5604,LRP12
5605,FGFR1
5606,PMAIP1
5607,FTH1P11
5608,CDCP1
5609,IL2RA
5610,FTH1P20
5611,RFTN1
5612,CIITA
5613,ACOT9
5614,LRRFIP2
5615,AFF1
5616,GPAT3
5617,TCF4
5618,BTG3
5619,FTH1P16
5620,FTH1P23
5621,FYN
5622,MET
5623,NRP2
5624,FP671120.5
5625,TP53BP2
5626,TNFAIP6
5627,SLC6A6
5628,LPAR6
5629,ACSL5
5630,AC245297.1
5631,ST8SIA4
5632,FTH1P12
5633,ITGAV
5634,IL10
5635,ANKRD28
5636,EMP2
5637,PLEKHG2
5638,SRC
5639,SIK3
5640,FTH1P3
5641,CEMIP2
5642,PLA2G7
5643,RALA
5644,MTRNR2L12
5645,SLAMF9
5646,ARHGEF2
5647,OXSR1
5648,EEF1A1P5
5649,ATP6V1C1
5650,FAM177B
5651,CD274
5652,SLC2A6
5653,AFDN
5654,SEMA4A
5655,SETD5
5656,CAPN2
5657,AMPD3
5658,RHBDF2
5659,TNIP2
5660,FTH1P4
5661,FTH1P2
5662,LAMB3
5663,AL512646.1
5664,UBR4
5665,FILIP1L
5666,FTLP2
5667,PSMA6P1
5668,SULF2
5669,TLNRD1
5670,EZH2
5671,POLR2E
5672,RHOH
5673,CDC42SE2
5674,AC016739.1
5675,KCNN4
5676,ELOVL7
5677,MDM2
5678,SNHG15
5679,IL4R
5680,TUT7
5681,RGL1
5682,HIP1
5683,NFIL3
5684,PPFIBP1
5685,GDI1
5686,HS3ST3B1
5687,NBPF26
5688,MMP14
5689,NBPF9
5690,ACSL4
5691,UBAC2
5692,NBPF8
5693,PHC2
5694,STAT4
5695,RPL17
5696,TSPAN33
5697,GABARAP
5698,RCAN1
5699,AGAP3
5700,INHBA
5701,TAB2
5702,HLA-DRB6
5703,MPHOSPH6
5704,MARK3
5705,CBL
5706,MIR155HG
5707,MT1M
5708,PTGS2
5709,PHF1
5710,B4GALT5
5711,FTLP3
5712,ASH1L
5713,PRDM1
5714,IL6R
5715,CALCRL
5716,HUWE1
5717,RAC1P2
5718,BCL6
5719,SERINC2
5720,AC112496.1
5721,AC025164.1
5722,DNAJC1
5723,PFKP
5724,MTCO3P12
5725,AL445524.1
5726,MTF1
5727,TET2
5728,CLDND1
5729,IST1
5730,ANKLE2
5731,CBX6
5732,EHD1
5733,UBE2H
5734,ANO6
5735,TBK1
5736,LPXN
5737,CD109
5738,TOM1
5739,SUSD6
5740,BAZ2A
5741,NAV1
5742,SLC43A3
5743,TSPAN3
5744,SH3PXD2B
5745,MARCKSL1
5746,AC037198.1
5747,MIR3945HG
5748,MECP2
5749,UBE2Z
5750,RIPK2
5751,DNMBP
5752,ADM
5753,USP53
5754,EBI3
5755,ZDHHC20
5756,UBA1
5757,AC008038.1
5758,C5AR2
5759,MS4A14
5760,VMO1
5761,H3F3AP4
5762,VHL
5763,HLX
5764,PEAK1
5765,MTMR9
5766,VDR
5767,ITGA5
5768,PMEPA1
5769,TOR1AIP2
5770,CDYL
5771,NAB1
5772,ARHGEF10L
5773,RN7SL2
5774,DCUN1D3
5775,PRKAG2
5776,RPL13P12
5777,ST3GAL2
5778,GEM
5779,MTND4P12
5780,SERTAD2
5781,NFAT5
5782,NBPF14
5783,KIFC3
5784,TFE3
5785,NBN
5786,DENND5A
5787,FRMD8
5788,UBAP1
5789,RNASEK
5790,PPIF
5791,CUX1
5792,CRTC2
5793,CACUL1
5794,DDX3Y
5795,MAFG
5796,HIVEP2
5797,WIPI1
5798,SIAH1
5799,TMEM65
5800,TMEM189
5801,ZMYM2
5802,TRIM25
5803,GPAT4
5804,ELK1
5805,CD58
5806,RAB12
5807,PPP3CA
5808,MED13
5809,PLXNB2
5810,MT1F
5811,PPTC7
5812,GRASP
5813,METTL9
5814,ZBTB43
5815,HMG20B
5816,GK5
5817,CHST11
5818,PIK3CB
5819,BIN1
5820,HDGF
5821,F11R
5822,RPS6KA3
5823,PLEKHM2
5824,CNOT9
5825,ESYT2
5826,C1orf122
5827,SEMA4D
5828,NPEPPS
5829,R3HDM4
5830,MAD2L2
5831,NFKBIE
5832,ATP8B4
5833,HIVEP1
5834,KCTD20
5835,TSPYL2
5836,EDEM1
5837,BANP
5838,MGLL
5839,ABI2
5840,C9orf72
5841,AC116533.1
5842,APP
5843,CREB3
5844,NCOR2
5845,UNC119
5846,TMEM39A
5847,NPLOC4
5848,IFNAR2
5849,EMD
5850,DLGAP4
5851,RELA
5852,NUP62
5853,STRN3
5854,BMI1
5855,CDK16
5856,MARS
5857,SGTB
5858,ETV3
5859,NDRG1
5860,SEC22B
5861,ADAM28
5862,CSNK1E
5863,KCMF1
5864,CHST15
5865,BRWD3
5866,MLLT6
5867,USP34
5868,SAMD4B
5869,SNHG25
5870,UBA6
5871,ZSWIM8
5872,CMIP
5873,FBRS
5874,PSTPIP2
5875,SUPT5H
5876,RIPOR1
5877,ELK3
5878,SH3BP2
5879,TRIM28
5880,PHF23
5881,PRKACA
5882,KDM5B
5883,DCP2
5884,RPS4Y1
5885,SPEN
5886,MAP7D1
5887,AFTPH
5888,TBC1D10B
5889,MALT1
5890,SRGAP1
5891,RUBCN
5892,FPGS
5893,RHOU
5894,CHD4
5895,KDM2A
5896,ARHGAP5
5897,SNCA
5898,DENND3
5899,ZNF654
5900,SSH1
5901,RAB5B
5902,SMNDC1
5903,AC104695.4
5904,DCP1A
5905,PLIN3
5906,ZFAND3
5907,EGLN1
5908,CBWD1
5909,CLIC4
5910,P2RX4
5911,THBD
5912,RNF4
5913,TMEM120A
5914,SCYL2
5915,P4HA1
5916,ANTXR2
5917,EAF1
5918,LILRB2
5919,FAM214B
5920,ZNF281
5921,FBXW11
5922,MT-ND6
5923,ELL
5924,OAZ2
5925,RNF10
5926,ANKRD10
5927,IL6ST
5928,LATS2
5929,RNF5
5930,BEST1
5931,RELL1
5932,ATG4B
5933,WBP1L
5934,PTPRJ
5935,PSMA2
5936,RBM5
5937,PITPNA
5938,CCL3L1
5939,PDE8A
5940,ORAI1
5941,TESK1
5942,DNM2
5943,KMT2D
5944,ENTPD1
5945,RUNX3
5946,C6orf106
5947,TSC22D4
5948,ENOSF1
5949,CCDC93
5950,SESTD1
5951,ATN1
5952,MTHFD2
5953,SLCO3A1
5954,NQO2
5955,RC3H1
5956,SHOC2
5957,ATXN2L
5958,TNFRSF21
5959,ERN1
5960,IL1RAP
5961,HSPA13
5962,CHSY1
5963,PRKD3
5964,SMC4
5965,SUDS3
5966,OSER1
5967,SESN2
5968,WASL
5969,ARID3A
5970,FMNL3
5971,SAMD8
5972,SEC24A
5973,DCAF6
5974,ARID5A
5975,NPC1
5976,AKIRIN1
5977,TMUB1
5978,MAN2A1
5979,ZFC3H1
5980,RNF11
5981,KPNA1
5982,ATF5
5983,UBR5
5984,PRRC2A
5985,NSD3
5986,USP32
5987,STK17A
5988,CSNK2A1
5989,NOTCH2
5990,BCKDK
5991,UBE2F
5992,USP4
5993,ARNT
5994,PIKFYVE
5995,STT3A
5996,CCNT2
5997,NEK7
5998,NRBP1
5999,RALGDS
6000,CCDC82
6001,MSL1
6002,CAMSAP2
6003,OGDH
6004,SLC25A37
6005,VTI1A
6006,HGS
6007,MED15
6008,TIAM1
6009,INF2
6010,ARHGAP9
6011,PHF10
6012,ARRDC2
6013,CHD6
6014,YY1AP1
6015,KDM1A
6016,HDAC3
6017,RAPH1
6018,SBF2
6019,MBOAT7
6020,PIM1
6021,GAB2
6022,RANBP9
6023,KMT2A
6024,ARHGAP31
6025,CREB1
6026,TRPC4AP
6027,PI4K2A
6028,TBC1D9
6029,MEF2D
6030,PAF1
6031,RLF
6032,RAB34
6033,NF1
6034,UBXN7
6035,TPRA1
6036,GRPEL1
6037,SLC35E1
6038,LONP2
6039,MAP3K13
6040,SH3GL1
6041,UBE2J2
6042,SETD2
6043,CDK9
6044,POGZ
6045,OSGIN2
6046,AP2A1
6047,GTF2A1
6048,ZC3H7A
6049,HTT
6050,RICTOR
6051,ATP11B
6052,CHIC2
6053,UBXN2B
6054,GABARAP
6055,NME2
6056,ALDOA
6057,ATP6V0C
6058,AC024293.1
6059,CORO1A
6060,VSIR
6061,RPL22P1
6062,VCAN
6063,RPL17
6064,RNASE2
6065,AC116533.1
6066,CFP
6067,LIMD2
6068,LILRB2
6069,TRAPPC5
6070,ARF5
6071,LSP1
6072,SULT1A1
6073,CALHM6
6074,AC008038.1
6075,GIMAP7
6076,PSMA6
6077,NUDT16
6078,PSMB10
6079,CD68
6080,WDR83OS
6081,POLD4
6082,VAMP5
6083,NRGN
6084,KRTCAP2
6085,AL138963.3
6086,ASGR1
6087,FAM45A
6088,CD48
6089,TNFSF13
6090,COX16
6091,AL662899.2
6092,AL133415.1
6093,MRPS24
6094,IL17RA
6095,MYO1G
6096,RIPOR2
6097,TMEM256
6098,SUPT4H1
6099,RASGRP2
6100,RCSD1
6101,FCN1
6102,RNASEK
6103,PAK1
6104,PLP2
6105,RBP7
6106,POU2F2
6107,CSK
6108,LILRA5
6109,PRAM1
6110,SNORD3A
6111,FLT3
6112,TOMM5
6113,CCR2
6114,C19orf38
6115,STX10
6116,DDIT4
6117,ADAMTS2
6118,ARHGEF1
6119,LILRA2
6120,MAN2B1
6121,EEF1G
6122,RAB24
6123,HLA-H
6124,COL6A3
6125,ARHGAP4
6126,IFITM1
6127,NBPF14
6128,ARHGAP45
6129,C12orf57
6130,RIN3
6131,PTRHD1
6132,TBCB
6133,C17orf49
6134,OTUB1
6135,DDT
6136,NAAA
6137,UBXN11
6138,NFE2
6139,MEF2C
6140,MIEN1
6141,CLEC4A
6142,EIF4A1
6143,GSTM1
6144,C20orf27
6145,TCEA1
6146,JDP2
6147,RPL26P19
6148,NKG7
6149,IGFBP7
6150,TRAF3IP3
6151,AC245014.3
6152,SOX4
6153,LRRC25
6154,BX284668.5
6155,TAF10
6156,SELPLG
6157,CCDC69
6158,NHP2
6159,SPTLC2
6160,ARHGAP27
6161,CD1D
6162,PSTPIP1
6163,NAPA
6164,PSMB8-AS1
6165,DHRS4
6166,FAM200B
6167,CD300E
6168,MRPS34
6169,SMIM4
6170,POLR2E
6171,TXNDC12
6172,CIAO2A
6173,FAAP20
6174,HIST1H1E
6175,HRH2
6176,CBWD2
6177,HAUS4
6178,SELL
6179,SNHG7
6180,S100A12
6181,AC016739.1
6182,HIST1H4C
6183,CSF3R
6184,NAIP
6185,REEP4
6186,AC109326.1
6187,SHKBP1
6188,MFGE8
6189,SIGIRR
6190,TNFSF10
6191,TMPO
6192,DPM3
6193,SASH3
6194,GIMAP4
6195,COA3
6196,CMTM7
6197,GIMAP1
6198,FBXL5
6199,BIN2
6200,MKKS
6201,PHC2
6202,MTLN
6203,HEBP2
6204,NAPRT
6205,FES
6206,ABI3
6207,MLX
6208,CCND3
6209,HK3
6210,CCDC85B
6211,UNC119
6212,MTSS1
6213,IRF5
6214,ANXA6
6215,FLI1
6216,AP1M1
6217,RPS4Y1
6218,RGS18
6219,SCIMP
6220,ARRDC1
6221,CPPED1
6222,SCNM1
6223,ITGA4
6224,OGFR
6225,TOMM22
6226,CAMK1
6227,ARHGAP9
6228,NME3
6229,ZSCAN16-AS1
6230,NUDT1
6231,IMPA2
6232,LTBR
6233,FGD2
6234,IL27RA
6235,MGST1
6236,MEA1
6237,FLII
6238,CDK2AP2
6239,ARAP1
6240,DGUOK
6241,EAF2
6242,TRMT1
6243,ATP2B1-AS1
6244,PKN1
6245,SHOC2
6246,PPP1R9B
6247,ERICH1
6248,SNRPA
6249,ZBTB16
6250,GNPTG
6251,DGKZ
6252,AKNA
6253,AMPD2
6254,ANKRD13D
6255,CTBP1
6256,STK38
6257,TMEM179B
6258,SPSB3
6259,LILRB1
6260,CHD3
6261,PPM1G
6262,RAB11B
6263,RASSF2
6264,ICAM2
6265,PNPLA2
6266,PAXX
6267,POLE4
6268,MAP3K11
6269,CAPN2
6270,STAT6
6271,PDLIM2
6272,DNAJC4
6273,PLEKHJ1
6274,IMPDH1
6275,DLEU2
6276,TNRC18
6277,RNPS1
6278,METTL26
6279,TAF15
6280,DDX39A
6281,CHCHD5
6282,SSNA1
6283,TES
6284,GSR
6285,FRG1
6286,MRPL4
6287,R3HDM4
6288,EPN1
6289,TIMM17B
6290,PQBP1
6291,UBR4
6292,TYK2
6293,ITGAE
6294,PPP2R1A
6295,METTL9
6296,PLCB2
6297,YIF1B
6298,ADGRE2
6299,ADAM15
6300,CNOT8
6301,GALK1
6302,ODF3B
6303,FBL
6304,HACD4
6305,HNRNPL
6306,SEC13
6307,GIMAP2
6308,PTK2B
6309,PRPF6
6310,ATG16L2
6311,AC007950.1
6312,SSH2
6313,TTC7A
6314,TMEM205
6315,MAP3K1
6316,MRPS5
6317,UBA1
6318,RBBP4
6319,CUX1
6320,YPEL3
6321,TRABD
6322,TNFAIP8L2
6323,PDCD5
6324,FIBP
